date,state,city_or_county,address,n_killed,n_injured,congressional_district,gun_stolen,latitude,longitude,n_guns_involved,participant_age_group,participant_gender,participant_relationship,participant_type,state_house_district,state_senate_district
2013-12-25,New Jersey,Irvington,Nye Avenue and 21st Street,3,2,10,NA,40.7217,-74.2217,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male,NA,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,28,28
2013-12-26,Louisiana,Lockport,313 Tenth St,3,3,1,0::Unknown,29.6456,-90.5388,1,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Female||2::Female||3::Male||4::Female||5::Male,5::Significant others - current or former,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,54,20
2013-12-26,Louisiana,Slidell,2144 First St,2,6,1,0::Unknown,30.2743,-89.7826,1,0::Adult 18+||1::Adult 18+||8::Adult 18+,0::Male||1::Male||2::Male||8::Male,NA,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Victim||8::Subject-Suspect,76,1
2013-12-28,Alabama,Montgomery,954 Highland Ave,3,5,2,NA,32.3719,-86.2952,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||8::Adult 18+||9::Adult 18+,0::Female||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male||8::Male||9::Male,9::Mass shooting - Random victims,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Victim||8::Subject-Suspect||9::Subject-Suspect,77,26
2013-12-29,California,Duarte,2400 block of El Toro Rd,0,2,32,NA,34.1204,-117.992,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,48,22
2013-12-29,New Jersey,Lodi,NA,1,0,5,NA,40.8739,-74.0845,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,38,38
2013-12-31,Ohio,Barberton,300 block of Seventh Street Northeast,3,1,13,NA,41.0186,-81.585,NA,0::Adult 18+||1::Teen 12-17||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Female||1::Male||2::Male||3::Female||4::Male||5::Male,NA,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,35,28
2013-12-31,New York,Brooklyn,60 Glenmore Ave,0,6,8,NA,40.6712,-73.9088,NA,0::Teen 12-17||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Teen 12-17||5::Teen 12-17,0::Male||1::Male||2::Male||3::Male||5::Female,NA,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect||7::Subject-Suspect,55,20
2013-12-31,California,Oakland,104th Ave and Walnut St,1,0,NA,0::Unknown,NA,NA,1,0::Teen 12-17,0::Male,NA,0::Victim,NA,NA
2014-01-01,Michigan,Muskegon,300 block of Monroe Avenue ,0,0,2,NA,43.2301,-86.2514,NA,0::Adult 18+,0::Female,NA,0::Victim,92,34
2014-01-01,New Jersey,Newark,Central Avenue,0,0,10,NA,40.7417,-74.1695,NA,NA,NA,NA,NA,29,29
2014-01-01,New York,Queens,113th Avenue,1,0,5,NA,40.7034,-73.7474,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,33,14
2014-01-01,New York,Brooklyn,St. Johns Place,0,1,9,NA,40.6715,-73.9476,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,43,20
2014-01-01,Missouri,Springfield,Beverly Hills and Temple,0,1,7,NA,37.2646,-93.3007,NA,0::Child 0-11||1::Teen 12-17,0::Female,NA,0::Victim||1::Subject-Suspect,131,30
2014-01-01,Georgia,Columbus,1327 23rd Street,0,1,2,NA,32.4848,-84.9727,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,135,15
2014-01-01,New York,Syracuse,200 block of Ballard Avenue,0,1,24,NA,43.0308,-76.1562,NA,0::Adult 18+,0::Male,NA,0::Victim,128,53
2014-01-01,Kentucky,Lexington,Kenton and Fourth streets,0,0,6,NA,38.053,-84.4928,NA,NA,NA,NA,NA,NA,NA
2014-01-01,Georgia,Bibb County,NA,0,1,2,NA,32.7866,-83.7199,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,142,26
2014-01-01,Virginia,Prince William County,10100 block of Shiloh Ct,0,1,1,NA,38.7765,-77.4996,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,50,29
2014-01-01,Pennsylvania,Philadelphia,34th Street and Haverford Avenue,0,1,2,NA,39.9641,-75.1916,NA,0::Adult 18+,0::Male,NA,0::Victim||1::Subject-Suspect,NA,NA
2014-01-01,Virginia,Hampton,West Queen Street and Stewart Street,0,0,3,NA,37.0258,-76.3534,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,92,2
2014-01-01,South Carolina,North Charleston,Niagara Street,1,0,6,NA,32.8548,-79.9977,NA,0::Adult 18+,0::Female,NA,0::Victim,109,42
2014-01-01,Maryland,Baltimore,2100 block of Tucker Lane,0,0,7,NA,39.3106,-76.7022,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,41,41
2014-01-01,Delaware,Wilmington,1400 block of West 3rd,1,0,1,NA,39.7457,-75.5668,NA,0::Adult 18+,0::Male,NA,0::Victim,3,3
2014-01-01,Colorado,Grand Junction, 2846 Unaweep Ave,1,0,3,NA,39.0496,-108.525,NA,0::Adult 18+,0::Male,NA,0::Victim,54,7
2014-01-01,South Carolina,North Charleston,Aintree Street,0,1,6,NA,32.8461,-79.9813,NA,0::Adult 18+,0::Female,NA,0::Victim,111,42
2014-01-01,Missouri,Springfield,Mexican Villa restaurant on South National Avenue ,0,0,7,NA,37.1536,-93.2778,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,136,30
2014-01-01,Alabama,Huntsville,2700 block of Bridge Road,1,0,5,NA,34.7663,-86.6028,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,19,7
2014-01-01,New Jersey,Camden,NA,0,1,1,NA,39.8952,-75.1241,NA,0::Adult 18+,NA,NA,0::Victim||1::Subject-Suspect,5,5
2014-01-01,Louisiana,New Orleans,2300 block of North Prieur Street,1,0,2,NA,29.9768,-90.055,NA,0::Adult 18+,0::Male,NA,0::Victim,93,4
2014-01-01,Utah,Hurricane,2500 S. 3900 W.,0,1,2,NA,37.1302,-113.416,NA,0::Adult 18+,0::Male,NA,0::Victim,71,29
2014-01-01,Indiana,Fort Wayne,3700 block of Trace Cir,0,1,3,NA,41.049,-85.0909,NA,0::Adult 18+,0::Female,NA,0::Victim,80,14
2014-01-01,Louisiana,Marrero,6100 block of Ray Street,1,0,2,NA,29.8863,-90.1087,NA,0::Adult 18+,0::Male,NA,0::Victim,87,3
2014-01-01,Illinois,Pinckneyville,13 S Walnut St,0,0,12,0::Unknown,38.0795,-89.383,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,116,58
2014-01-01,New York,Bronx,Soundview Ave,0,1,15,NA,40.8179,-73.8628,NA,0::Adult 18+,0::Male,NA,0::Victim,85,34
2014-01-01,Colorado,Canon City,205 Tunnel Drive,0,1,5,NA,38.434,-105.264,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,60,2
2014-01-01,New York,Bronx,Valentine Ave.,0,1,13,NA,40.8623,-73.8959,NA,0::Adult 18+,0::Male,NA,0::Victim,78,33
2014-01-01,Texas,Lubbock, 1704 East 4th Street.,0,2,19,NA,33.5922,-101.818,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,84,28
2014-01-01,Nebraska,North Platte,1500 block of N. Sherman,0,0,3,NA,41.1508,-100.78,NA,0::Adult 18+,0::Female,NA,0::Subject-Suspect,NA,42
2014-01-01,South Carolina,Johns Island,3579 Savannah Highway,0,0,1,NA,32.7187,-80.1029,NA,NA,NA,NA,NA,116,45
2014-01-01,Texas,Houston,NA,0,0,18,NA,29.7654,-95.3663,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,NA,NA,0::Victim||1::Victim||2::Subject-Suspect,145,13
2014-01-01,Massachusetts,Lynn,Linwood Street,0,1,6,NA,42.4751,-70.9697,NA,0::Adult 18+,0::Male,NA,0::Victim,NA,NA
2014-01-01,Virginia,Newport News,Circuit and Deputy Lane,0,0,3,NA,37.1422,-76.5355,NA,0::Adult 18+,0::Male,NA,0::Victim,95,1
2014-01-01,Florida,Milton,NA,0,0,1,0::Unknown,30.6884,-87.048,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,3,2
2014-01-01,Florida,Fort Myers,2600 block of Edison Avenue,0,0,19,NA,26.6336,-81.8601,NA,NA,NA,NA,0::Victim||1::Subject-Suspect,78,30
2014-01-01,Louisiana,Marrero,6100 block of Ray St,1,0,2,0::Unknown,29.8862,-90.1087,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,87,3
2014-01-01,Alabama,Tuscaloosa,2823 Hunter Creek Road,0,3,4,NA,33.2482,-87.567,NA,3::Teen 12-17||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Male||2::Female||3::Male||4::Male||5::Male||6::Male,NA,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect,61,21
2014-01-01,Mississippi,Bogue Chitto,1347 Brumfield Rd SW,1,0,3,0::Unknown,31.3762,-90.5601,1,0::Child 0-11||1::Teen 12-17,0::Female||1::Male,1::Family,0::Victim||1::Subject-Suspect,53,39
2014-01-01,New Jersey,Clementon,Blue Jay Drive,0,0,1,NA,39.7981,-75.0288,NA,0::Teen 12-17||1::Teen 12-17||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,4,4
2014-01-01,South Carolina,Olanta,Highway 301,0,1,6,NA,33.9354,-79.9326,NA,0::Child 0-11||1::Adult 18+,0::Male||1::Male,1::Family,0::Victim||1::Subject-Suspect,61,36
2014-01-01,Wisconsin,Janesville,Beltline from Stoughton Road,0,0,1,NA,42.6828,-89.0187,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,44,15
2014-01-01,Alabama,Crenshaw,Campground Church Road,1,0,2,NA,31.7839,-86.1926,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,90,25
2014-01-01,Arizona,Tolleson,92nd and Jefferson,3,0,7,NA,33.4464,-112.258,NA,0::Adult 18+||1::Child 0-11||2::Child 0-11,0::Male||1::Female||2::Female,NA,0::Victim||1::Victim||2::Victim,19,19
2014-01-01,Hawaii,Lihue,NA,1,0,2,0::Unknown,21.9986,-159.356,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,15,8
2014-01-01,Washington,Georgetown,957 South Doris St,0,1,7,NA,47.5498,-122.318,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,11,11
2014-01-01,Florida,Homestead,13416 Southwest 270th Terrace,0,3,27,NA,25.5155,-80.4089,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||2::Male||3::Male||4::Male||5::Male,NA,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect||5::Subject-Suspect,117,39
2014-01-01,Florida,Orlando,Sun Dew Drive,1,0,9,NA,28.5064,-81.1511,NA,0::Adult 18+||1::Teen 12-17,0::Male||1::Male,1::Family,0::Victim||1::Subject-Suspect,50,13
2014-01-01,Florida,Orlando,5200 block of Via Alizar,0,0,5,NA,28.4907,-81.4077,NA,NA,NA,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,46,12
2014-01-01,Kentucky,Cynthiana,NA,0,1,4,0::Unknown,38.4333,-84.3542,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Friends,0::Victim||1::Subject-Suspect,78,27
2014-01-01,Florida,Orlando,Sky Lake Circle,1,1,10,NA,28.4532,-81.389,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,48,12
2014-01-01,Ohio,Toledo,East Oakland Street,0,1,9,NA,41.6824,-83.5364,NA,0::Adult 18+,0::Male,NA,0::Victim||1::Subject-Suspect,44,11
2014-01-01,Kansas,Wichita,near I-135 and Pawnee ,0,1,4,NA,37.6498,-97.3086,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Female,NA,0::Victim||1::Subject-Suspect,98,28
2014-01-01,Indiana,Fort Wayne,3600 block of Logan Av,1,0,3,NA,41.0679,-85.0921,NA,0::Adult 18+,0::Male,NA,0::Victim,80,15
2014-01-01,Louisiana,New Orleans,7600 block of Symmes Avenue,0,2,2,NA,30.0454,-89.9837,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,100,4
2014-01-01,Maryland,Clinton,9100 block of Goldfield Place,1,0,5,NA,38.7649,-76.8712,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,NA,27
2014-01-01,District of Columbia,Washington,300 blo k of N. Capitol Street NW,0,0,1,NA,38.9275,-77.0089,NA,NA,0::Male,NA,0::Subject-Suspect,NA,NA
2014-01-01,West Virginia,Princeton,NA,0,0,3,NA,37.3691,-81.0813,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,27,6
2014-01-01,Massachusetts,Springfield,Franklin and Genesee Streets,0,0,1,NA,42.1165,-72.586,NA,NA,NA,NA,NA,NA,NA
2014-01-01,Georgia,Warner Robins,2715 Watson Blvd,0,0,8,NA,32.6184,-83.6728,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,147,18
2014-01-01,Texas,Borger,NA,1,0,13,NA,35.663,-101.404,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,87,31
2014-01-01,Wisconsin,Milwaukee,Locust and Humboldt Blvd,0,0,4,NA,43.0711,-87.8977,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,19,7
2014-01-01,New Hampshire,Manchester,Laurel and Beech streets,0,0,1,NA,42.9887,-71.4554,NA,NA,NA,NA,NA,NA,18
2014-01-01,Florida,Deltona,1300 block of W. Hartley Circle,0,1,7,NA,28.899,-81.2615,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,27,8
2014-01-01,Rhode Island,Providence,NA,0,2,2,NA,41.8253,-71.4143,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,2,6
2014-01-01,North Carolina,Duplin County,Highway 24/50 towards Kenansville,0,1,7,NA,34.9624,-77.9622,NA,0::Adult 18+,0::Male,NA,0::Victim,4,10
2014-01-01,Arizona,Rio Rico,Yave Court,0,0,3,NA,31.4674,-110.974,NA,NA,NA,NA,NA,2,2
2014-01-01,Florida,Tampa,2408 W. Kennedy Blvd.,0,2,14,NA,27.9447,-82.4842,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,60,22
2014-01-01,Ohio,Toledo,2125 S. Byrne Rd,0,0,9,NA,41.6011,-83.6245,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,44,11
2014-01-01,North Carolina,Raleigh,Rock Quarry Road and Martin Luther King Jr. Boulevard,0,1,4,NA,35.7688,-78.6173,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,33,14
2014-01-01,Pennsylvania,Hazleton,Hazleton Apartments,0,0,11,NA,40.9752,-75.9845,NA,NA,NA,NA,NA,NA,NA
2014-01-01,New York,Buffalo,Michigan Avenue and Genesee Street,1,0,26,NA,42.8913,-78.8659,NA,0::Adult 18+,0::Female,NA,0::Victim,141,63
2014-01-01,Maryland,Baltimore,900 block of South Canton Avenue,0,1,3,NA,39.2857,-76.5682,NA,0::Adult 18+,0::Female,NA,0::Victim,46,46
2014-01-01,Virginia,Norfolk,Rockingham Street and Berkley Avenue Extended,2,2,3,NA,36.8508,-76.2859,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,NA,0::Victim||1::Victim||2::Victim||3::Victim,80,6
2014-01-01,Texas,Port Arthur,NA,0,1,14,NA,29.8877,-93.9602,NA,0::Adult 18+,0::Male,NA,0::Victim,22,4
2014-01-01,California,Merced,1300 block of Derby Court,1,0,16,NA,37.3389,-120.497,NA,0::Adult 18+,0::Male,NA,0::Victim,21,12
2014-01-01,Maryland,New Carrollton,5500 block of Karen Elaine Drive,1,0,4,NA,38.9554,-76.8782,NA,0::Adult 18+,0::Male,NA,0::Victim,22,22
2014-01-01,Kentucky,Boston,11600 Old Boston Rd,0,0,2,NA,37.7953,-85.6381,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,NA,NA
2014-01-01,California,Fresno,Mono Avenue and First Street,2,0,16,NA,36.737,-119.773,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,31,14
2014-01-01,California,Glendale,2600 block of Sleepy Hollow Drive,0,1,28,NA,34.1481,-118.209,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,43,25
2014-01-01,Texas,Lubbock,1704 East 4th Street,1,1,19,NA,33.5922,-101.818,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,84,28
2014-01-01,Washington,Tulalip,Warm Beach,0,1,2,NA,48.098,-122.322,NA,0::Adult 18+,0::Male,NA,0::Victim,38,38
2014-01-01,Oklahoma,Lawton,Sheridan and Pollard,0,0,4,NA,34.6347,-98.4222,NA,0::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,64,32
2014-01-01,Illinois,Quincy,600 block of College Street,0,2,18,NA,39.9394,-91.4067,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,94,47
2014-01-01,North Carolina,Greensboro,800 Reid Street ,0,0,12,NA,36.0633,-79.7785,NA,0::Adult 18+,0::Female,NA,0::Victim,58,28
2014-01-01,New Jersey,Gloucester Township,Chestnut Avenue,0,0,1,NA,39.8258,-75.0659,NA,NA,NA,NA,0::Victim||1::Victim||2::Victim,4,4
2014-01-01,New Jersey,Mount Laurel,500 block of Diemer Drive,0,2,3,NA,39.9168,-74.9485,NA,0::Teen 12-17||1::Teen 12-17||2::Adult 18+,2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,7,7
2014-01-01,New Jersey,Belleville,Union Avenue,0,0,8,NA,40.7951,-74.1562,NA,0::Adult 18+||1::Teen 12-17,1::Male,NA,0::Victim||1::Subject-Suspect,29,29
2014-01-01,Washington,Seattle,26th and East Yesler,0,1,9,NA,47.6017,-122.299,NA,0::Adult 18+,0::Male,NA,0::Victim,37,37
2014-01-01,New Jersey,Dover,Lincoln Avenue and McDavitt Place,0,1,7,NA,40.884,-74.5621,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,25,25
2014-01-01,Washington,Seattle,South Holden,0,0,7,NA,47.5337,-122.372,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,34,34
2014-01-01,Georgia,Columbus,5th Avenue,0,0,2,NA,32.4763,-84.9861,NA,NA,NA,NA,NA,135,15
2014-01-01,Mississippi,Franklin,NA,0,0,2,NA,33.0363,-90.0028,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,47,24
2014-01-01,New York,Poughkeepsie,551 Main Street,0,2,18,NA,41.7001,-73.9158,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,104,41
2014-01-01,Missouri,Springfield,3200 block of West Highland Street,0,0,7,NA,37.1446,-93.3448,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,133,30
2014-01-01,Mississippi,Tupelo,Briar Ridge,0,1,1,NA,34.2409,-88.6754,NA,0::Adult 18+,0::Male,NA,0::Victim||1::Subject-Suspect,16,6
2014-01-01,Virginia,Falls Church,North Washington Street,0,0,8,NA,38.8847,-77.1672,NA,NA,NA,NA,0::Victim||1::Subject-Suspect,53,35
2014-01-01,South Carolina,Bucksport,NA,0,1,7,NA,33.8158,-79.1228,NA,0::Adult 18+,0::Male,NA,0::Victim,58,28
2014-01-01,South Carolina,North Charleston,Ventura Street,1,0,6,NA,32.8458,-80.0293,NA,0::Adult 18+,0::Female,NA,0::Victim,111,41
2014-01-01,Connecticut,New Haven,La Quinta Inn on Sergeant Drive,0,1,3,NA,41.3083,-72.9279,NA,0::Adult 18+,0::Male,NA,0::Victim,96,11
2014-01-01,Kentucky,Louisville,38th and Broadway,0,1,3,NA,38.2501,-85.815,NA,0::Adult 18+,0::Male,NA,0::Victim,NA,NA
2014-01-01,Illinois,Chicago,100 block of West 105th St,0,4,2,NA,41.7035,-87.6259,NA,0::Adult 18+||1::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Female||3::Male||4::Male,NA,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect,28,14
2014-01-01,North Carolina,Winston-Salem,200 block of Pine Tree Road,0,0,12,NA,36.1459,-80.251,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,72,32
2014-01-01,New York,Brooklyn,1461 Bushwick Ave,1,0,8,0::Unknown,40.6838,-73.9075,1,0::Teen 12-17,0::Male,NA,0::Victim,54,18
2014-01-01,Oklahoma,Okmulgee County,19700 block of Sharp Road,0,2,2,NA,35.5711,-96.0152,NA,2::Adult 18+,2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,24,8
2014-01-01,Alabama,Gadsden,1400 block of Jackson Avenue,0,1,4,NA,34.0027,-86.0355,NA,0::Adult 18+,0::Female,NA,0::Victim,28,10
2014-01-01,Georgia,Columbus,988 Farr Road,0,1,2,NA,32.433,-84.9255,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Female||1::Male||2::Male||3::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,136,15
2014-01-01,Pennsylvania,Philadelphia,Adams Avenue and Tabor Avenue,0,1,13,NA,40.0331,-75.1069,NA,0::Adult 18+,0::Male,NA,0::Victim,NA,NA
2014-01-01,Iowa,Fort Dodge,648 Fourth Ave. N.,0,0,4,0::Unknown,42.5085,-94.1894,1,0::Adult 18+,NA,NA,0::Subject-Suspect,9,5
2014-01-01,New Jersey,Toms River,"Route 9, Toms River Ramada Inn",0,3,14,NA,34.2514,-85.4531,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,NA,NA,0::Victim||1::Victim||2::Victim,12,52
2014-01-01,Indiana,Fort Wayne,4815 block of Reed Street,0,3,3,NA,41.04,-85.1163,NA,0::Adult 18+||1::Adult 18+||2::Teen 12-17,0::Male||1::Male||2::Male,NA,0::Victim||1::Victim||2::Victim,80,15
2014-01-01,Alaska,Tanana,NA,0,0,1,NA,65.3198,-151.89,NA,NA,NA,NA,NA,39,NA
2014-01-01,Arkansas,Little Rock,1624 College Street,0,0,2,NA,34.7314,-92.259,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,36,30
2014-01-01,Louisiana,New Orleans,2100 block of North Rampart,0,0,2,NA,29.9674,-90.0581,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Subject-Suspect||1::Subject-Suspect,99,4
2014-01-01,North Carolina,Greenville,2315 East 10th Street,0,1,3,NA,35.6029,-77.3481,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,9,7
2014-01-01,Arizona,Douglas,200 block of 10th,0,0,2,NA,31.3445,-109.557,NA,NA,NA,NA,NA,14,14
2014-01-01,Alabama,Huntsville,4170 University Drive,0,0,5,NA,34.735,-86.6314,NA,0::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,53,2
2014-01-01,Louisiana,New Orleans,1000 block of Frenchmen Street,0,0,2,NA,29.9861,-90.0595,NA,3::Adult 18+||4::Adult 18+,3::Male||4::Male,NA,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect,97,4
2014-01-01,Alabama,Huntsville,3900 block of Neptune Drive,0,0,5,NA,34.7954,-86.6138,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,19,1
2014-01-01,Colorado,Denver,4200 block of Cook Street ,0,1,1,NA,39.7751,-104.948,NA,0::Teen 12-17||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,5,34
2014-01-01,Connecticut,Cromwell,Crowne Plaza Hotel on Berlin Road,0,1,1,NA,41.6024,-72.6964,NA,NA,NA,NA,0::Victim,32,9
2014-01-01,Mississippi,Newton,NA,1,0,3,NA,32.3157,-89.1528,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,84,31
2014-01-01,Alabama,Birmingham,3200 block of Wesley Avenue,1,0,7,NA,33.4717,-86.8846,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,52,18
2014-01-01,Ohio,Columbus,NA,0,0,12,NA,40.1015,-83.0127,NA,0::Adult 18+,0::Male,NA,0::Victim,21,16
2014-01-01,Maryland,Baltimore,900 block of Edmondson Ave.,2,0,7,NA,39.2766,-76.7403,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,12,12
2014-01-01,Michigan,Detroit,10500 block Wayburn ,0,1,14,NA,42.4142,-82.9582,NA,0::Adult 18+,0::Female,NA,0::Victim,3,1
2014-01-01,California,Los Angeles,6800 block of North Figueroa Street,0,1,34,NA,34.1259,-118.186,NA,0::Adult 18+,0::Male,NA,0::Victim,51,24
2014-01-01,Georgia,Atlanta,East Lake,0,0,5,NA,33.7475,-84.3003,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,83,42
2014-01-01,Kansas,Saint Marys,NA,1,0,1,NA,39.2056,-96.068,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,61,18
